,text,Date,is_retweet,randNumCol,ID
4166,Heading to Missouri to be with many of my great friends. VFW here we come!,20181307,FALSE,7585,4
4170,I want to thank the @VFWHQ for your devotion to our fallen heroes unknown soldiers Prisoners of War those Missing in Action and their families. #VFWConvention https://t.co/15ygFhCudR,20181407,TRUE,2805,12
4182,This week my Administration is hosting the first-ever #IRFMinisterial. The U.S. will continue to promote #ReligiousFreedom around the world. Nations that support religious freedom are far more free prosperous &amp; peaceful. Great job @VP @SecPompeo @IRF_Ambassador &amp; @StateDept!,20181507,TRUE,6011,13
4195,The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson a great Christian family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!,20181607,TRUE,6240,12
4207,.@JohnJamesMI who is running in the Republican Primary in the great state of Michigan is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate successful businessman and a African American leader...,20181707,FALSE,4624,5
4212,The @USNavy’s first female Admiral Alene Duerk once said: “It was a nice distinction to have and to be recognized as the first but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that and America is forever grateful! https://t.co/tOqkzqGVG7,20181807,FALSE,5683,15
4227,The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and of course the historically low unemployment numbers especially for African Americans Hispanics Asians and Women.,20181907,FALSE,2137,13
4240,🇺🇸🇮🇹 https://t.co/1SSUCRtMEE,20182007,FALSE,7719,14
4254,....them richer. Their network is highly overrated I have beaten them at every turn. They want to protect their companies outside the U.S. from being taxed I’m for America First &amp; the American Worker - a puppet for no one. Two nice guys with bad ideas. Make America Great Again!,20182107,FALSE,8317,6
4260,I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA doesn’t seem to make much sense!,20182207,FALSE,2502,8
4268,On my way to Tampa Florida. Look forward to seeing everyone soon! https://t.co/BSB6IjBK7r,20182307,FALSE,6215,10
4278,Looking back on history who was treated worse Alfonse Capone legendary mob boss killer and “Public Enemy Number One” or Paul Manafort political operative &amp; Reagan/Dole darling now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?,20182407,FALSE,3838,16
4294,When the House and Senate meet on the very important Farm Bill – we love our farmers - hopefully they will be able to leave the WORK REQUIREMENTS FOR FOOD STAMPS PROVISION that the House approved. Senate should go to 51 votes!,20182507,FALSE,7853,15
4309,RT @Scavino45: “Pro-Trump pastor: Trump is ‘the most pro-black’ president I've ever seen” https://t.co/5GoQOoeCP3,20182607,FALSE,8004,12
4321,RT @seanhannity: https://t.co/RAVcGZwsiS,20182707,FALSE,5961,16
4337,Tariffs are working big time. Every country on earth wants to take wealth out of the U.S. always to our detriment. I say as they comeTax them. If they don’t want to be taxed let them make or build the product in the U.S. In either event it means jobs and great wealth.....,20182807,FALSE,8854,3
4340,...Why aren’t Mueller and the 17 Angry Democrats looking at the meetings concerning the Fake Dossier and all of the lying that went on in the FBI and DOJ? This is the most one sided Witch Hunt in the history of our country. Fortunately the facts are all coming out and fast!,20182907,FALSE,6315,18
4358,RT @EricTrump: Ohio make sure to get out and vote today! We need Troy Balderson in Congress. Visit https://t.co/ypMnbPQzqk to find your pol…,20183007,FALSE,641,14
4372,Space Force all the way!,20183107,FALSE,4513,19
4391,....Do you believe Nelly worked for Fusion and her husband STILL WORKS FOR THE DEPARTMENT OF “JUSTICE.” I have never seen anything so Rigged in my life. Our A.G. is scared stiff and Missing in Action. It is all starting to be revealed - not pretty. IG Report soon?  Witch Hunt!,20180108,FALSE,5017,14
4405,Brooks Koepka just won his third Golf Major and he did it not only with his powerful game but with his powerful mind. He has been a man of steel on the Tour and will have many Victories including Majors ahead of him. Congrats to Brooks and his great team on a job well done!,20180208,FALSE,1617,13
4418,....guy was corrupt and had anti-Trump animus. Strzok and others at the FBI should be criminally investigated for the way the conducted this investigation. Instead Mueller is pretending nothing went wrong. He used Strzok he used the Clinton DNC Dossier...the whole thing....,20180308,FALSE,7917,10
4428,“Hope and Change in an Alabama Coal Mine” https://t.co/IwLEO9ff9X,20180408,FALSE,4451,26
4454,The Boston Globe which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses &amp; investment) or 2.1 BILLION DOLLARS was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!,20180508,FALSE,8075,13
4467,.....released in 2017. If his statement is based on intelligence he has seen since leaving office it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs,20180608,FALSE,8743,10
4477,Which is worse Hightax Andrew Cuomo's statement “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN IT WAS NEVER THAT GREAT” or Hillary Clinton’s “DEPLORABLES” statement...,20180708,FALSE,4695,4
4481,“Bruce Ohr of DOJ is in legal jeopardy it’s astonishingthat he’s still employed. Bruce &amp; Nelly Ohr’s bank account is getting fatter &amp; fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......,20180808,FALSE,4804,10
4491,The Economy is stronger and better than ever before. Importantly there remains tremendous potential - it will only get better with time!,20180908,FALSE,6948,6
4497,....and have demanded transparency so that this Rigged and Disgusting Witch Hunt can come to a close. So many lives have been ruined over nothing - McCarthyism at its WORST! Yet Mueller &amp; his gang of Dems refuse to look at the real crimes on the other side - Media is even worse!,20181008,FALSE,769,8
4505,I hope John Brennan the worst CIA Director in our country’s history brings a lawsuit. It will then be very easy to get all of his records texts emails and documents to show not only the poor job he did but how he was involved with the Mueller Rigged Witch Hunt. He won’t sue!,20181108,FALSE,499,9
4514,I am hearing so many great things about the Republican Party’s California Gubernatorial Candidate John Cox. He is a very successful businessman who is tired of high Taxes &amp; Crime. He will Make California Great Again &amp;  make you proud of your Great State again. Total Endorsement!,20181208,FALSE,6462,5
4519,Big Rally tonight in West Virginia. Patrick Morrisey is running a GREAT race for U.S. Senate. I have done so much for West Virginia against all odds and having Patrick a real fighter by my side would make things so much easier. See you later. CLEAN COAL!!!!,20181308,FALSE,4563,14
4533,https://t.co/mJtO0AFLus,20181408,FALSE,3684,17
4550,RT @DanScavino: “2020 odds: @realDonaldTrump favored more than every other challenger combined” via @SecretsBedard @dcexaminer https://t.co…,20181508,FALSE,1111,17
4567,Happy birthday Vince you are truly one of the greats! https://t.co/b8zV5MfojY,20181608,FALSE,8188,17
4584,Over 90% approval rating for your all time favorite (I hope) President within the Republican Party and 52% overall. This despite all of the made up stories by the Fake News Media trying endlessly to make me look as bad and evil as possible. Look at the real villains please!,20181708,FALSE,4768,18
4602,“Consumer confidence pops in August to highest level since October 2000” https://t.co/1Gg5IOtbNa,20181808,FALSE,1875,15
4617,When you see “anonymous source” stop reading the story it is fiction!,20181908,FALSE,1596,6
4623,STATEMENT FROM THE WHITE HOUSEPresident Donald J. Trump feels strongly that North Korea is under tremendous pressure from China because of our major trade disputes with the Chinese Government. At the same time we also know that China is providing North Korea with...,20182008,FALSE,5838,9
4632,The hatred and extreme bias of me by @CNN has clouded their thinking and made them unable to function. But actually as I have always said this has been going on for a long time. Little Jeff Z has done a terrible job his ratings suck &amp; AT&amp;T should fire him to save credibility!,20182108,FALSE,3118,13
4645,Throwback Thursday! #MAGA https://t.co/8slzITa1l6,20182208,FALSE,7965,13
4658,....of the DOJ &amp; FBI are completely out to lunch in terms of exposing and holding those accountable who are responsible for that corruption.” @TomFitton @JudicialWatch,20182308,TRUE,105,13
4671,RT @realDonaldTrump: We shouldn’t have to buy our friends with bad Trade Deals and Free Military Protection!,20182408,TRUE,100,13
4684,The U.S. is respected again! https://t.co/NtQ4vsoqnk,20182508,FALSE,3118,13
4697,“Pledge to America’s Workers” https://t.co/wbGZU6oi9G,20182608,FALSE,2209,8
4705,The already discredited Woodward book so many lies and phony sources has me calling Jeff Sessions “mentally retarded” and “a dumb southerner.” I said NEITHER never used those terms on anyone including Jeff and being a southerner is a GREAT thing. He made this up to divide!,20182708,FALSE,7702,10
4715,Today it was my honor to welcome the Amir of Kuwait to the @WhiteHouse! https://t.co/b5iqsajpOj https://t.co/8wtucJrtEl,20182808,FALSE,535,10
4725,Are the investigative “journalists” of the New York Times going to investigate themselves - who is the anonymous letter writer?,20182908,FALSE,2038,24
4749,RT @thejtlewis: @realDonaldTrump President Trump will win in 2020 in an even BIGGER landslide than 2016! You are the greatest President EVE…,20183008,FALSE,3098,18
4767,The White House is a “smooth running machine.” We are making some of the biggest and most important deals in our country’s history - with many more to come! The Dems are going crazy!,20183108,FALSE,672,4
4771,RT @trueamerica1st: Thank god for Trump! https://t.co/bnPaMHW3tB,20180109,FALSE,109,17
4788,New Strzok-Page texts reveal “Media Leak Strategy.”  @FoxNews  So terrible and NOTHING is being done at DOJ or FBI - but the world is watching and they get it completely.,20180209,FALSE,8626,10
4798,“You know who’s at fault for this more than anyone else Comey because he leaked information and laundered it through a professor at Columbia Law School. Shame on that professor and shame on Comey. He snuck the information to a law professor who collaborated with him in........,20180309,TRUE,2784,15
4813,.....”It is a cesspool of corruption and the people who did this need to be brought to justice.”  @GreggJarrett,20180409,FALSE,3001,12
4825,Thank you @USNationalGuard! #HurricaneFlorence https://t.co/4xWFr1jz9I,20180509,FALSE,3593,15
4840,RT @NHC_Atlantic: Do not focus on the wind speed category of #Hurricane #Florence!  Life-threatening storm surge flooding catastrophic fla…,20180609,FALSE,5416,8
4848,RT @NHC_Atlantic: NEW: #Hurricane #Florence has made landfall near Wrightsville Beach North Carolina at 7:15 AM EDT (1115 UTC) with estima…,20180709,FALSE,1434,9
4857,“The story of Puerto Rico is the rebuilding that has occurred. The President has done an extraordinary job of cleanup rebuilding electrical stuff and everything else.”  @EdRollins   “The people of Puerto Rico have one of the most corrupt governments in our country.” @LouDobbs,20180809,TRUE,3999,9
4866,Congressman Pete Sessions of Texas is doing a great job. He is a fighter who will be tough on Crime and the Border fight hard for our Second Amendment and loves our Military and our Vets. He has my full and complete Endorsement!,20180909,FALSE,6971,18
4884,RT @SCNationalGuard: #SCGuard Soldiers w/4-118 Combined Arms Battalion conducted high water rescue &amp;  evacuation in Chesterfield County S.C…,20181009,FALSE,6042,23
4907,Happy Constitution Day! https://t.co/9KiLowP3Hh,20181109,FALSE,5048,11
4918,...that FEMA our Military and our First Responders who are all unbelievable are a disaster and not doing a good job. This will be a total lie but that’s what they do and everybody knows it!,20181209,FALSE,5198,13
4931,Great new book by Jason Chaffetz appropriately called “The Deep State.” Very interesting indeed!,20181309,FALSE,6065,17
4948,Thank you Las Vegas Nevada - I love you! #MAGA🇺🇸 https://t.co/GBZO84PyQ1,20181409,TRUE,8639,30
4978,New Economic Records being set on a daily basis - and it is not by accident!,20181509,FALSE,3994,15
4993,It was my great honor to welcome President @EmmanuelMacron of France to the United States here in New York City this evening! #UNGA https://t.co/Gd7pCBFUCg,20181609,TRUE,49,9
5002,Thank you Mark! https://t.co/NVGs6WbQe2,20181709,FALSE,6970,30
5032,Wow! Just starting to hear the Democrats who are only thinking Obstruct and Delay are starting to put out the word that the “time” and “scope” of FBI looking into Judge Kavanaugh and witnesses is not enough. Hello! For them it will never be enough - stay tuned and watch!,20181809,FALSE,540,12
5044,Yesterday it was my great honor to present the Medal of Honor to Ronald J. Shurer II for his actions on April 6 2008 when he braved enemy fire to treat multiple injured Soldiers. Read more: https://t.co/Nrrcp2JJUL https://t.co/A0KLHmIPZs,20181909,FALSE,7760,9
5053,Thank you Mississippi - Together we are MAKING AMERICA GREAT AGAIN! https://t.co/npnRirjcFG,20182009,FALSE,3069,14
5067,The harsh and unfair treatment of Judge Brett Kavanaugh is having an incredible upward impact on voters. The PEOPLE get it far better than the politicians. Most importantly this great life cannot be ruined by mean &amp; despicable Democrats and totally uncorroborated allegations!,20182109,FALSE,3304,25
5092,The crowd in front of the U.S. Supreme Court is tiny looks like about 200 people (&amp; most are onlookers) - that wouldn’t even fill the first couple of rows of our Kansas Rally or any of our Rallies for that matter! The Fake News Media tries to make it look sooo big &amp; it’s not!,20182209,FALSE,3411,10
5102,We thank you. We salute you. We honor you. And we promise you: we will ALWAYS have your BACK – now and FOREVER! #IACP2018 https://t.co/nvUUIuvouj,20182309,FALSE,2963,3
5105,https://t.co/k2bOxapRtR,20182409,TRUE,6153,10
5115,...Looks to be a Cat. 3 which is even more intense than Florence. Good news is the folks in the Pan Handle can take care of anything. @FEMA and First Responders are ready - be prepared! #HurricaneMichael,20182509,FALSE,8528,15
5130,RT @NHC_Atlantic: NHC Director Ken Graham will provide a Facebook Live broadcast regarding Category 4 Hurricane #Michael at 8:45 a.m. EDT (…,20182609,FALSE,426,14
5144,RT @WhiteHouse: Earlier today: President @realDonaldTrump joined by Homeland Security @SecNielsen listens as @FEMA_Brock briefs reporters…,20182709,FALSE,6748,1
5145,RT @USNationalGuard: LIVE UPDATE: @AlabamaNG @GeorgiaGuard @FLGuard and @NCNationalGuard vehicles and personnel are staged and ready to p…,20182909,FALSE,6437,3
5148,Massive overflow crowd tonight in Erie Pennsylvania. THANK YOU to everyone who came out and joined us. Together we are MAKING AMERICA GREAT AGAIN! https://t.co/FkPNNVpccX,20183009,FALSE,7340,6
5154,https://t.co/xJ9QYGMJXa,20180110,FALSE,6526,5
5159,So nice everyone wants Ivanka Trump to be the new United Nations Ambassador. She would be incredible but I can already hear the chants of Nepotism! We have great people that want the job.,20180210,FALSE,6613,11
5170,Beautiful MAKE AMERICA GREAT AGAIN rally in Lebanon Ohio. Thank you! #ICYMI watch here: https://t.co/UGQAmARPKR https://t.co/6nsoV8yTx3,20180310,FALSE,4580,16
5186,Will be interviewed tonight by @LesleyRStahl on @60Minutes @CBSNews at 7:30 P.M. Eastern. Enjoy! https://t.co/eUTAP0u0Uh,20180410,FALSE,6527,12
5198,"RT @WhiteHouse: ""First responders @fema the job they've done is incredible"" President @realDonaldTrump said as he toured damage from #Hu…",20180510,FALSE,4306,10
5208,For the record I have no financial interests in Saudi Arabia (or Russia for that matter). Any suggestion that I have is just more FAKE NEWS (of which there is plenty)!,20180610,TRUE,2410,6
5214,REGISTER TO https://t.co/0pWiwCHGbh! #MAGA🇺🇸 https://t.co/ACTMe53TZU,20180710,FALSE,6775,5
5219,I will be interviewed tonight by Trish Regan on @FoxBusiness at 8:00 P.M. right after the great Lou Dobbs!,20180810,FALSE,3001,8
5227,AP headline was very different from my quote and meaning in the story. They just can’t help themselves. FAKE NEWS!,20180910,FALSE,4064,18
5245,....In addition to stopping all payments to these countries which seem to have almost no control over their population I must in the strongest of terms ask Mexico to stop this onslaught - and if unable to do so I will call up the U.S. Military and CLOSE OUR SOUTHERN BORDER!..,20181010,FALSE,403,23
5268,WOW - Mesa Arizona! Look forward to joining everyone soon. Something’s happening!! #MAGA🇺🇸 https://t.co/z6LNGYoICO,20181110,FALSE,6010,11
5279,Beautiful afternoon in Elko Nevada. Thank you! Get out and VOTE TODAY!! #MAGA🇺🇸#JobsNotMobs https://t.co/0pWiwCq4MH https://t.co/AKfGzjrqCM,20181210,FALSE,5255,12
5291,Big Night In Texas!!!!,20181310,FALSE,7444,11
5302,We send our deepest condolences to Lou and the entire Barletta family - he has been working so hard despite this terrible situation for the people of Pennsylvania. Our thoughts and prayers are with you Lou!,20181410,FALSE,4236,11
5313,RT @DeptofDefense: Never forgotten!On Oct. 23 1983 the #Beirut Marine Barracks bombing took the lives of 241 #Marines #sailors and #sol…,20181510,FALSE,6420,9
5322,Just leaving Wisconsin. @ScottWalker and @LeahVukmir are fantastic people badly needed for our Country! #MAGA https://t.co/6dLOBO6UQy,20181610,FALSE,7243,19
5341,The United States has been spending Billions of Dollars a year on Illegal Immigration. This will not continue. Democrats must give us the votes to pass strong (but fair) laws. If not we will be forced to play a much tougher hand.,20181710,FALSE,4329,23
5364,RT @WhiteHouse: Just now: President Trump invited Rabbi Benjamin Sendrow to offer a prayer for the victims of the attack in Pittsburgh. htt…,20181810,FALSE,8336,14
5378,CNN and others in the Fake News Business keep purposely and inaccurately reporting that I said the “Media is the Enemy of the People.” Wrong! I said that the “Fake News (Media) is the Enemy of the People” a very big difference. When you give out false information - not good!,20181910,FALSE,1386,11
5389,Congressman @RodBlum of Iowa got a desperately needed Flood Wall for Cedar Rapids that was almost impossible to get. He makes a BIG difference for Iowa! Border Military Vets etc. We need Rod in D.C. He has my Strong Endorsement!,20182010,FALSE,7301,12
5401,Congressman @KevinYoder has fought hard for the People of Kansas. Highly respected strong on Crime the Border Military Vets and Second Amendment. Kevin has my Total Endorsement!,20182110,FALSE,8661,6
5407,So-called Birthright Citizenship which costs our Country billions of dollars and is very unfair to our citizens will be ended one way or the other. It is not covered by the 14th Amendment because of the words “subject to the jurisdiction thereof.” Many legal scholars agree.....,20182210,FALSE,5539,14
5421,RT @realDonaldTrump: #JOBSNOTMOBS! VOTE REPUBLICAN NOW!! https://t.co/wso9ZHIvyF,20182310,FALSE,4842,15
5436,THANK YOU WEST VIRGINIA! https://t.co/0pWiwCHGbh https://t.co/KmrMAt4Cea,20182410,FALSE,8538,7
5443,Congresswoman Maxine Waters was called the most Corrupt Member of Congress! @FoxNews If Dems win she would be put in charge of our Country’s finances. The beginning of the end!,20182510,FALSE,2577,18
5461,.@DannyTarkanian is a great guy and a team player. He will represent his District State and Country at the highest level. Danny is strong on Military our Vets Second Amendment and all of the things that we so strongly stand for. Vote for Danny - he has my Strong Endorsement!,20182610,FALSE,6621,11
5472,RT @realDonaldTrump: That’s because they treat me fairly!“@FoxNews tops @CNN and @MSNBC combined in October cable news ratings” https://t.…,20182710,FALSE,8721,16
5488,On my way to Macon Georgia where the crowds are massive for a 4pmE #MAGARally. Will be in Chattanooga Tennessee tonight seen below for a 7pmE rally. Something’s happening! Everyone needs to get out and VOTE! https://t.co/xBXepwpug9,20182810,FALSE,7766,4
5492,In just 2 days the people of Tennessee are going to elect @VoteMarsha Blackburn to the United States Senate to protect your jobs defend your borders and CONTINUE MAKING AMERICA GREAT AGAIN! Get out on Tuesday and VOTE for Marsha! https://t.co/BJhmItntMo,20182910,FALSE,8958,7
5499,So funny to see the CNN Fake Suppression Polls and false rhetoric. Watch for real results Tuesday. We are lucky CNN’s ratings are so low. Don’t fall for the Suppression Game. Go out &amp; VOTE. Remember we now have perhaps the greatest Economy (JOBS) in the history of our Country!,20183010,FALSE,7498,24
5523,RT @realDonaldTrump: I need @claudiatenney of #NY22 to be re-elected in order to get our big plans moving. Her opponent would be a disaster…,20183110,FALSE,1197,15
5538,Bob Hugin successful all of his life would be a Great Senator from New Jersey. He has my complete and total Endorsement! Get out and Vote for Bob.,20180111,FALSE,2507,12
5550,I will be doing a news conference at The White House - 11:30 A.M. Will be discussing our success in the Midterms!,20180211,FALSE,4612,10
5560,“Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States” https://t.co/9blzn1XGyS,20180311,FALSE,5403,21
5581,On this Veterans Day — the 100th Anniversary of the end of WWI we honor the brave HEROES who fought for America in the Great War and every Veteran who has worn the uniform and kept our Nation Safe Strong and FREE! https://t.co/zBvvYRR7XE https://t.co/YO06ztfvNm,20180411,FALSE,4111,31
5612,I am grateful to be here today w/ Members of the House &amp; Senate who have poured their time heart and energy into the crucial issue of Prison Reform. Working together w/ my Admin over the last two years these members have reached a bipartisan agreement...https://t.co/wflidv2cZr,20180511,FALSE,1692,17
5629,Isn’t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fearful of being in their country - yet they are proudly waving....,20180611,FALSE,1779,35
5664,“Thank you to President Trump on the Border. No American President has ever done this before.” Hector Garza National Border Patrol Council,20180711,FALSE,3618,14
5678,Our highly trained security professionals are not allowed to do their job on the Border because of the Judicial Activism and Interference by the 9th Circuit. Nevertheless they are working hard to make America a safer place though hard to do when anybody filing a lawsuit wins!,20180811,FALSE,6790,2
5680,Really good Criminal Justice Reform has a true shot at major bipartisan support. @senatemajldr Mitch McConnell and @senchuckschumer have a real chance to do something so badly needed in our country. Already past with big vote in House. Would be a major victory for ALL!,20180911,FALSE,2590,12
5692,Mississippi Vote for @cindyhydesmith on Tuesday. Respected by all. We need her in Washington!. Thanks!,20181011,FALSE,8610,9
5701,On the ten-year anniversary of the Mumbai terror attack the U.S. stands with the people of India in their quest for justice. The attack killed 166 innocents including six Americans. We will never let terrorists win or even come close to winning!,20181111,FALSE,4633,6
5707,RT @GOP: “Only with a strong Senate GOP majority can we defend your tax cuts defend your Second Amendment protect your Medicare and Socia…,20181211,FALSE,1218,9
5716,Brenda Snipes in charge of voting in Broward County Florida was just spotted wearing a beautiful dress with 300 I VOTED signs on it. Just kidding she is a fine very honorable and highly respected voting tactician!,20181311,FALSE,427,14
5730,Sebastian Gorka a very talented man who I got to know well while he was working at the White House has just written an excellent book “Why We Fight.” Much will be learned from this very good read!,20181411,FALSE,1037,5
5735,Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China and there is a long way to go. If companies don’t want to pay Tariffs build in the U.S.A. Otherwise lets just make our Country richer than ever before!,20181511,FALSE,2366,9
5744,As RNC Chair Ronna McDaniel oversaw history defying gains in the Senate and unprecedented fundraising strength. I have asked her to serve another term for my 2020 re-elect because there is no one better for the job!,20181611,FALSE,812,4
5748,Arrived in Argentina with a very busy two days planned. Important meetings scheduled throughout. Our great Country is extremely well represented. Will be very productive!,20181711,FALSE,1289,11
5759,RT @EPN: En mi último día como Presidente me siento muy honrado de haber participado en la firma del nuevo Tratado Comercial entre México…,20181811,FALSE,7457,8
5767,My meeting in Argentina with President Xi of China was an extraordinary one. Relations with China have taken a BIG leap forward! Very good things will happen. We are dealing from great strength but China likewise has much to gain if and when a deal is completed. Level the field!,20181911,TRUE,5200,7
5774,“I will never testify against Trump.” This statement was recently made by Roger Stone essentially stating that he will not be forced by a rogue and out of control prosecutor to make up lies and stories about “President Trump.” Nice to know that some people still have “guts!”,20182011,TRUE,1193,3
5777,Congratulations to newly inaugurated Mexican President @lopezobrador_. He had a tremendous political victory with the great support of the Mexican People. We will work well together for many years to come!,20182111,FALSE,2074,13
5790,“China officially echoed President Donald Trump’s optimism over bilateral trade talks. Chinese officials have begun preparing to restart imports of U.S. Soybeans &amp; Liquified Natural Gas the first sign confirming the claims of President Donald Trump and the White House that......,20182211,FALSE,7642,10
5800,My thoughts and prayers are with the @USMC crew members who were involved in a mid-air collision off the coast of Japan. Thank you to @USForcesJapan for their immediate response and rescue efforts. Whatever you need we are here for you. @IIIMEF,20182311,FALSE,6638,5
5805,FAKE NEWS - THE ENEMY OF THE PEOPLE!,20182411,TRUE,1506,3
5808,....Will Robert Mueller’s big time conflicts of interest be listed at the top of his Republicans only Report. Will Andrew Weissman’s horrible and vicious prosecutorial past be listed in the Report. He wrongly destroyed people’s lives took down great companies only to be........,20182511,FALSE,6097,9
5817,I am pleased to announce that I will be nominating The Honorable William P. Barr for the position of Attorney General of the United States. As the former AG for George H.W. Bush....,20182611,FALSE,2886,10
5827,AFTER TWO YEARS AND MILLIONS OF PAGES OF DOCUMENTS (and a cost of over $30000000) NO COLLUSION!,20182711,TRUE,1107,9
5836,It was my honor to attend today’s #ArmyNavyGame in Philadelphia. A GREAT game played all around by our HEROES. Congratulations @ArmyWP_Football on the win! https://t.co/WDLkM6VE2T,20182811,FALSE,6192,15
5851,Very productive conversations going on with China! Watch for some important announcements!,20182911,FALSE,2431,14
5865,WITCH HUNT!,20183011,FALSE,624,11
5876,Thank you to @tim_cook for agreeing to expand operations in the U.S. and thereby creating thousands of jobs! https://t.co/2zOVxp9nTF,20180112,FALSE,1457,10
5886,Wow 19000 Texts between Lisa Page and her lover Peter S of the FBI in charge of the Russia Hoax were just reported as being wiped clean and gone. Such a big story that will never be covered by the Fake News. Witch Hunt!,20180212,FALSE,8766,1
5887,A REAL scandal is the one sided coverage hour by hour of networks like NBC &amp; Democrat spin machines like Saturday Night Live. It is all nothing less than unfair news coverage and Dem commercials. Should be tested in courts can’t be legal? Only defame &amp; belittle! Collusion?,20180312,FALSE,8822,12
5899,Anytime you hear a Democrat saying that you can have good Boarder Security without a Wall write them off as just another politician following the party line. Time for us to save billions of dollars a year and have at the same time far greater safety and control!,20180412,FALSE,4034,10
5909,Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele Dossier the specific allegations we have not seen the evidence to support them. There’s good grounds to think that some of the more sensational allegations.....,20180512,FALSE,324,9
5918,America is the greatest Country in the world and my job is to fight for ALL citizens even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill....,20180612,FALSE,3571,4
5922,Mexico is paying (indirectly) for the Wall through the new USMCA the replacement for NAFTA! Far more money coming to the U.S. Because of the tremendous dangers at the Border including large scale criminal and drug inflow the United States Military will build the Wall!,20180712,FALSE,5748,23
5945,Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final numbers were 217-185 and many have said that the enthusiasm was greater than they have ever seen before. So proud of you all. Now on to the Senate!,20180812,TRUE,6009,13
5958,General Anthony Tata author “Dark Winter.” I think the President is making the exact right move in Syria. All the geniuses who are protesting the withdrawal of troops from Syria are the same geniuses who cooked the books on ISIS intelligence and gave rise to ISIS.”,20180912,FALSE,2561,3
5961,Today it was my great honor to sign the #FirstStepAct - a monumental bi-partisan win for the American people! https://t.co/isy6Bt38iK,20181012,FALSE,900,3
5964,Some of the many Bills that I am signing in the Oval Office right now. Cancelled my trip on Air Force One to Florida while we wait to see if the Democrats will help us to protect America’s Southern Border! https://t.co/ws6LYhKcKl,20181112,FALSE,6376,13
5977,When President Obama ingloriously fired Jim Mattis I gave him a second chance. Some thought I shouldn’t I thought I should. Interesting relationship-but I also gave all of the resources that he never really had. Allies are very important-but not when they take advantage of U.S.,20181212,FALSE,1082,3
5980,I just had a long and productive call with President @RT_Erdogan of Turkey. We discussed ISIS our mutual involvement in Syria &amp; the slow &amp; highly coordinated pullout of U.S. troops from the area. After many years they are coming home. We also discussed heavily expanded Trade.,20181312,FALSE,6739,13
5993,To those few Senators who think I don’t like or appreciate being allied with other countries they are wrong I DO. What I don’t like however is when many of these same countries take advantage of their friendship with the United States both in Military Protection and Trade...,20181412,FALSE,8495,7
6000,Saudi Arabia has now agreed to spend the necessary money needed to help rebuild Syria instead of the United States. See? Isn’t it nice when immensely wealthy countries help rebuild their neighbors rather than a Great Country the U.S. that is 5000 miles away. Thanks to Saudi A!,20181512,FALSE,650,8
6008,Just returned from visiting our troops in Iraq and Germany. One thing is certain we have incredible people representing our Country - people that know how to win!,20181612,FALSE,3913,11
6019,CNN &amp; others within the Fake News Universe were going wild about my signing MAGA hats for our military in Iraq and Germany. If these brave young people ask me to sign their hat I will sign. Can you imagine my saying NO? We brought or gave NO hats as the Fake News first reported!,20181712,FALSE,3127,6
6025,The Mueller Angry Democrats recently deleted approximately 19000 Text messages between FBI Agent Lisa Page and her lover Agent Peter S. These Texts were asked for and INVALUABLE to the truth of the Witch Hunt Hoax. This is a total Obstruction of Justice. All Texts Demanded!,20181812,FALSE,2138,11
6036,President and Mrs. Obama built/has a ten foot Wall around their D.C. mansion/compound. I agree totally necessary for their safety and security. The U.S. needs the same thing slightly larger version!,20181912,FALSE,4425,13
6049,MEXICO IS PAYING FOR THE WALL through the many billions of dollars a year that the U.S.A. is saving through the new Trade Deal the USMCA that will replace the horrendous NAFTA Trade Deal which has so badly hurt our Country. Mexico &amp; Canada will also thrive - good for all!,20182012,TRUE,7318,17
6066,Washington Examiner - “MAGA list: 205 ‘historic results’ help Trump make case for 2020 re-election.”  True!,20182112,FALSE,6724,20
6086,“Job growth surges by 312000 in December” https://t.co/FCSwxFZjUF,20182212,FALSE,4832,10
6096,Great Tweet today by Tyler Q. Houlton @SpoxDHS on the #FakeNews being put out by @CNN a proud member of the Opposition Party. @TSA is doing a great job!,20182312,FALSE,530,11
